provinsi,tanggal,AKUMULASI_KASUS,KASUS,AKUMULASI_SEMBUH,SEMBUH,AKUMULASI_MENINGGAL,MENINGGAL,AKUMULASI_DIRAWAT_OR_ISOLASI,DIRAWAT_OR_ISOLASI
PAPUA BARAT,2020-05-31,168,6,55,6,1,0,112,0
PAPUA BARAT,2020-06-01,168,0,55,0,1,0,112,0
PAPUA BARAT,2020-06-02,172,4,55,0,1,0,116,4
PAPUA BARAT,2020-06-03,172,0,55,0,1,0,116,0
PAPUA BARAT,2020-06-04,173,1,57,2,1,0,115,-1
PAPUA BARAT,2020-06-05,175,2,74,17,1,0,100,-15
PAPUA BARAT,2020-06-06,178,3,74,0,1,0,103,3
PAPUA BARAT,2020-06-07,179,1,74,0,1,0,104,1
PAPUA BARAT,2020-06-08,179,0,74,0,1,0,104,0
PAPUA BARAT,2020-06-09,183,4,75,1,1,0,107,3
PAPUA BARAT,2020-06-10,191,8,84,9,1,0,106,-1
PAPUA BARAT,2020-06-11,195,4,85,1,1,0,109,3
PAPUA BARAT,2020-06-12,200,5,86,1,1,0,113,4
PAPUA BARAT,2020-06-13,205,5,86,0,2,1,117,4
PAPUA BARAT,2020-06-14,208,3,87,1,2,0,119,2
PAPUA BARAT,2020-06-15,209,1,87,0,2,0,120,1
PAPUA BARAT,2020-06-16,212,3,94,7,2,0,116,-4
PAPUA BARAT,2020-06-17,214,2,96,2,2,0,116,0
SULAWESI BARAT,2020-03-28,1,1,0,0,0,0,1,1
SULAWESI BARAT,2020-03-29,1,0,0,0,0,0,1,0
SULAWESI BARAT,2020-03-30,1,0,0,0,0,0,1,0
SULAWESI BARAT,2020-03-31,1,0,0,0,0,0,1,0
SULAWESI BARAT,2020-04-01,1,0,0,0,0,0,1,0
SULAWESI BARAT,2020-04-02,1,0,0,0,0,0,1,0
SULAWESI BARAT,2020-04-03,2,1,0,0,0,0,2,1
SULAWESI BARAT,2020-04-04,2,0,0,0,0,0,2,0
SULAWESI BARAT,2020-04-05,2,0,0,0,0,0,2,0
SULAWESI BARAT,2020-04-06,2,0,0,0,0,0,2,0
SULAWESI BARAT,2020-04-07,2,0,0,0,0,0,2,0
SULAWESI BARAT,2020-04-08,2,0,0,0,0,0,2,0
SULAWESI BARAT,2020-04-09,2,0,0,0,0,0,2,0
SULAWESI BARAT,2020-04-10,3,1,0,0,0,0,3,1
SULAWESI BARAT,2020-04-11,5,2,1,1,1,1,3,0
SULAWESI BARAT,2020-04-12,5,0,1,0,1,0,3,0
SULAWESI BARAT,2020-04-13,5,0,1,0,1,0,3,0
SULAWESI BARAT,2020-04-14,5,0,1,0,1,0,3,0
SULAWESI BARAT,2020-04-15,7,2,1,0,1,0,5,2
SULAWESI BARAT,2020-04-16,7,0,1,0,1,0,5,0
SULAWESI BARAT,2020-04-17,7,0,1,0,1,0,5,0
SULAWESI BARAT,2020-04-18,7,0,1,0,1,0,5,0
SULAWESI BARAT,2020-04-19,7,0,1,0,1,0,5,0
SULAWESI BARAT,2020-04-20,7,0,1,0,1,0,5,0
SULAWESI BARAT,2020-04-21,7,0,1,0,1,0,5,0
SULAWESI BARAT,2020-04-22,8,1,1,0,1,0,6,1
SULAWESI BARAT,2020-04-23,8,0,1,0,1,0,6,0
SULAWESI BARAT,2020-04-24,33,25,1,0,1,0,31,25
SULAWESI BARAT,2020-04-25,35,2,1,0,1,0,33,2
SULAWESI BARAT,2020-04-26,35,0,1,0,1,0,33,0
SULAWESI BARAT,2020-04-27,35,0,1,0,1,0,33,0
SULAWESI BARAT,2020-04-28,37,2,3,2,1,0,33,0
SULAWESI BARAT,2020-04-29,38,1,4,1,1,0,33,0
SULAWESI BARAT,2020-04-30,42,4,4,0,1,0,37,4
SULAWESI BARAT,2020-05-01,43,1,5,1,1,0,37,0
SULAWESI BARAT,2020-05-02,44,1,5,0,1,0,38,1
SULAWESI BARAT,2020-05-03,44,0,5,0,1,0,38,0
SULAWESI BARAT,2020-05-04,44,0,5,0,1,0,38,0
SULAWESI BARAT,2020-05-05,58,14,5,0,2,1,51,13
SULAWESI BARAT,2020-05-06,58,0,5,0,2,0,51,0
SULAWESI BARAT,2020-05-07,58,0,5,0,2,0,51,0
SULAWESI BARAT,2020-05-08,60,2,5,0,2,0,53,2
SULAWESI BARAT,2020-05-09,62,2,5,0,2,0,55,2
SULAWESI BARAT,2020-05-10,62,0,5,0,2,0,55,0
SULAWESI BARAT,2020-05-11,62,0,5,0,2,0,55,0
SULAWESI BARAT,2020-05-12,67,5,7,2,2,0,58,3
SULAWESI BARAT,2020-05-13,73,6,7,0,2,0,64,6
SULAWESI BARAT,2020-05-14,74,1,20,13,2,0,52,-12
SULAWESI BARAT,2020-05-15,74,0,22,2,2,0,50,-2
SULAWESI BARAT,2020-05-16,75,1,23,1,2,0,50,0
SULAWESI BARAT,2020-05-17,75,0,23,0,2,0,50,0
SULAWESI BARAT,2020-05-18,75,0,23,0,2,0,50,0
SULAWESI BARAT,2020-05-19,77,2,25,2,2,0,50,0
SULAWESI BARAT,2020-05-20,78,1,25,0,2,0,51,1
SULAWESI BARAT,2020-05-21,86,8,25,0,2,0,59,8
SULAWESI BARAT,2020-05-22,86,0,26,1,2,0,58,-1
SULAWESI BARAT,2020-05-23,86,0,27,1,2,0,57,-1
SULAWESI BARAT,2020-05-24,86,0,27,0,2,0,57,0
SULAWESI BARAT,2020-05-25,86,0,27,0,2,0,57,0
SULAWESI BARAT,2020-05-26,87,1,29,2,2,0,56,-1
SULAWESI BARAT,2020-05-27,88,1,32,3,2,0,54,-2
SULAWESI BARAT,2020-05-28,88,0,34,2,2,0,52,-2
SULAWESI BARAT,2020-05-29,88,0,34,0,2,0,52,0
SULAWESI BARAT,2020-05-30,88,0,34,0,2,0,52,0
SULAWESI BARAT,2020-05-31,92,4,41,7,2,0,49,-3
SULAWESI BARAT,2020-06-01,92,0,41,0,2,0,49,0
SULAWESI BARAT,2020-06-02,92,0,49,8,2,0,41,-8
SULAWESI BARAT,2020-06-03,92,0,49,0,2,0,41,0
SULAWESI BARAT,2020-06-04,92,0,49,0,2,0,41,0
SULAWESI BARAT,2020-06-05,92,0,50,1,2,0,40,-1
SULAWESI BARAT,2020-06-06,92,0,58,8,2,0,32,-8
SULAWESI BARAT,2020-06-07,94,2,61,3,2,0,31,-1
SULAWESI BARAT,2020-06-08,94,0,62,1,2,0,30,-1
SULAWESI BARAT,2020-06-09,94,0,63,1,2,0,29,-1
SULAWESI BARAT,2020-06-10,95,1,63,0,2,0,30,1
SULAWESI BARAT,2020-06-11,96,1,66,3,2,0,28,-2
SULAWESI BARAT,2020-06-12,97,1,66,0,2,0,29,1
SULAWESI BARAT,2020-06-13,97,0,70,4,2,0,25,-4
SULAWESI BARAT,2020-06-14,98,1,71,1,2,0,25,0
SULAWESI BARAT,2020-06-15,98,0,71,0,2,0,25,0
SULAWESI BARAT,2020-06-16,98,0,71,0,2,0,25,0
SULAWESI BARAT,2020-06-17,99,1,76,5,2,0,21,-4
JAMBI,2020-03-30,1,1,0,0,0,0,1,1
JAMBI,2020-03-31,1,0,0,0,0,0,1,0
JAMBI,2020-04-01,1,0,0,0,0,0,1,0
JAMBI,2020-04-02,1,0,0,0,0,0,1,0
JAMBI,2020-04-03,1,0,0,0,0,0,1,0
JAMBI,2020-04-04,1,0,0,0,0,0,1,0
JAMBI,2020-04-05,1,0,0,0,0,0,1,0
JAMBI,2020-04-06,1,0,0,0,0,0,1,0
JAMBI,2020-04-07,1,0,0,0,0,0,1,0
JAMBI,2020-04-08,1,0,0,0,0,0,1,0
JAMBI,2020-04-09,1,0,0,0,0,0,1,0
JAMBI,2020-04-10,1,0,0,0,0,0,1,0
JAMBI,2020-04-11,3,2,0,0,0,0,3,2
JAMBI,2020-04-12,3,0,0,0,0,0,3,0
JAMBI,2020-04-13,3,0,0,0,0,0,3,0
JAMBI,2020-04-14,4,1,0,0,0,0,4,1
JAMBI,2020-04-15,5,1,0,0,0,0,5,1
JAMBI,2020-04-16,6,1,0,0,0,0,6,1
JAMBI,2020-04-17,7,1,0,0,0,0,7,1
JAMBI,2020-04-18,7,0,1,1,0,0,6,-1
JAMBI,2020-04-19,7,0,1,0,0,0,6,0
JAMBI,2020-04-20,7,0,1,0,0,0,6,0
JAMBI,2020-04-21,12,5,1,0,0,0,11,5
JAMBI,2020-04-22,12,0,1,0,0,0,11,0
JAMBI,2020-04-23,13,1,1,0,0,0,12,1
JAMBI,2020-04-24,17,4,1,0,0,0,16,4
JAMBI,2020-04-25,20,3,1,0,0,0,19,3
JAMBI,2020-04-26,31,11,1,0,0,0,30,11
JAMBI,2020-04-27,31,0,1,0,0,0,30,0
JAMBI,2020-04-28,31,0,1,0,0,0,30,0
JAMBI,2020-04-29,31,0,1,0,0,0,30,0
JAMBI,2020-04-30,31,0,1,0,0,0,30,0
JAMBI,2020-05-01,31,0,1,0,0,0,30,0
JAMBI,2020-05-02,31,0,1,0,0,0,30,0
JAMBI,2020-05-03,37,6,1,0,0,0,36,6
JAMBI,2020-05-04,37,0,1,0,0,0,36,0
JAMBI,2020-05-05,42,5,1,0,0,0,41,5
JAMBI,2020-05-06,46,4,1,0,0,0,45,4
JAMBI,2020-05-07,46,0,1,0,0,0,45,0
JAMBI,2020-05-08,46,0,1,0,0,0,45,0
JAMBI,2020-05-09,61,15,3,2,0,0,58,13
JAMBI,2020-05-10,63,2,3,0,0,0,60,2
JAMBI,2020-05-11,64,1,3,0,0,0,61,1
JAMBI,2020-05-12,64,0,3,0,0,0,61,0
JAMBI,2020-05-13,64,0,3,0,0,0,61,0
JAMBI,2020-05-14,65,1,3,0,0,0,62,1
JAMBI,2020-05-15,68,3,3,0,0,0,65,3
JAMBI,2020-05-16,78,10,4,1,0,0,74,9
JAMBI,2020-05-17,79,1,4,0,0,0,75,1
JAMBI,2020-05-18,80,1,4,0,0,0,76,1
JAMBI,2020-05-19,83,3,4,0,0,0,79,3
JAMBI,2020-05-20,88,5,6,2,0,0,82,3
JAMBI,2020-05-21,88,0,8,2,0,0,80,-2
JAMBI,2020-05-22,90,2,8,0,0,0,82,2
JAMBI,2020-05-23,90,0,13,5,0,0,77,-5
JAMBI,2020-05-24,94,4,15,2,0,0,79,2
JAMBI,2020-05-25,96,2,15,0,0,0,81,2
JAMBI,2020-05-26,96,0,15,0,0,0,81,0
JAMBI,2020-05-27,96,0,15,0,0,0,81,0
JAMBI,2020-05-28,96,0,15,0,0,0,81,0
JAMBI,2020-05-29,96,0,15,0,0,0,81,0
JAMBI,2020-05-30,96,0,15,0,0,0,81,0
JAMBI,2020-05-31,96,0,15,0,0,0,81,0
JAMBI,2020-06-01,96,0,20,5,0,0,76,-5
JAMBI,2020-06-02,96,0,20,0,0,0,76,0
JAMBI,2020-06-03,96,0,27,7,0,0,69,-7
JAMBI,2020-06-04,98,2,27,0,0,0,71,2
JAMBI,2020-06-05,100,2,27,0,0,0,73,2
JAMBI,2020-06-06,102,2,27,0,0,0,75,2
JAMBI,2020-06-07,102,0,27,0,0,0,75,0
JAMBI,2020-06-08,102,0,27,0,0,0,75,0
JAMBI,2020-06-09,102,0,27,0,0,0,75,0
JAMBI,2020-06-10,104,2,27,0,0,0,77,2
JAMBI,2020-06-11,104,0,27,0,0,0,77,0
JAMBI,2020-06-12,105,1,27,0,0,0,78,1
JAMBI,2020-06-13,107,2,37,10,0,0,70,-8
JAMBI,2020-06-14,107,0,37,0,0,0,70,0
JAMBI,2020-06-15,107,0,37,0,0,0,70,0
JAMBI,2020-06-16,107,0,45,8,0,0,62,-8
JAMBI,2020-06-17,108,1,45,0,0,0,63,1
MALUKU UTARA,2020-03-23,1,1,0,0,0,0,1,1
MALUKU UTARA,2020-03-24,1,0,0,0,0,0,1,0
MALUKU UTARA,2020-03-25,1,0,0,0,0,0,1,0
MALUKU UTARA,2020-03-26,1,0,0,0,0,0,1,0
MALUKU UTARA,2020-03-27,1,0,0,0,0,0,1,0
MALUKU UTARA,2020-03-28,1,0,0,0,0,0,1,0
MALUKU UTARA,2020-03-29,1,0,0,0,0,0,1,0
MALUKU UTARA,2020-03-30,1,0,0,0,0,0,1,0
MALUKU UTARA,2020-03-31,1,0,0,0,0,0,1,0
MALUKU UTARA,2020-04-01,1,0,0,0,0,0,1,0
MALUKU UTARA,2020-04-02,1,0,0,0,0,0,1,0
MALUKU UTARA,2020-04-03,1,0,0,0,0,0,1,0
MALUKU UTARA,2020-04-04,1,0,0,0,0,0,1,0
MALUKU UTARA,2020-04-05,1,0,0,0,0,0,1,0
MALUKU UTARA,2020-04-06,1,0,0,0,0,0,1,0
MALUKU UTARA,2020-04-07,1,0,0,0,0,0,1,0
MALUKU UTARA,2020-04-08,2,1,0,0,0,0,2,1
MALUKU UTARA,2020-04-09,2,0,1,1,0,0,1,-1
MALUKU UTARA,2020-04-10,2,0,1,0,0,0,1,0
MALUKU UTARA,2020-04-11,2,0,1,0,0,0,1,0
MALUKU UTARA,2020-04-12,2,0,1,0,0,0,1,0
MALUKU UTARA,2020-04-13,2,0,1,0,0,0,1,0
MALUKU UTARA,2020-04-14,2,0,1,0,0,0,1,0
MALUKU UTARA,2020-04-15,4,2,2,1,0,0,2,1
MALUKU UTARA,2020-04-16,4,0,2,0,0,0,2,0
MALUKU UTARA,2020-04-17,4,0,2,0,0,0,2,0
MALUKU UTARA,2020-04-18,4,0,2,0,0,0,2,0
MALUKU UTARA,2020-04-19,4,0,2,0,0,0,2,0
MALUKU UTARA,2020-04-20,4,0,2,0,0,0,2,0
MALUKU UTARA,2020-04-21,4,0,2,0,0,0,2,0
MALUKU UTARA,2020-04-22,12,8,2,0,0,0,10,8
MALUKU UTARA,2020-04-23,14,2,2,0,0,0,12,2
MALUKU UTARA,2020-04-24,14,0,2,0,0,0,12,0
MALUKU UTARA,2020-04-25,14,0,3,1,0,0,11,-1
MALUKU UTARA,2020-04-26,26,12,3,0,0,0,23,12
MALUKU UTARA,2020-04-27,26,0,3,0,0,0,23,0
MALUKU UTARA,2020-04-28,26,0,4,1,0,0,22,-1
MALUKU UTARA,2020-04-29,26,0,4,0,0,0,22,0
MALUKU UTARA,2020-04-30,40,14,4,0,0,0,36,14
MALUKU UTARA,2020-05-01,41,1,4,0,0,0,37,1
MALUKU UTARA,2020-05-02,41,0,4,0,0,0,37,0
MALUKU UTARA,2020-05-03,50,9,6,2,0,0,44,7
MALUKU UTARA,2020-05-04,50,0,6,0,0,0,44,0
MALUKU UTARA,2020-05-05,50,0,6,0,0,0,44,0
MALUKU UTARA,2020-05-06,50,0,6,0,0,0,44,0
MALUKU UTARA,2020-05-07,50,0,6,0,0,0,44,0
MALUKU UTARA,2020-05-08,50,0,9,3,0,0,41,-3
MALUKU UTARA,2020-05-09,54,4,9,0,0,0,45,4
MALUKU UTARA,2020-05-10,54,0,9,0,0,0,45,0
MALUKU UTARA,2020-05-11,54,0,9,0,0,0,45,0
MALUKU UTARA,2020-05-12,54,0,9,0,0,0,45,0
MALUKU UTARA,2020-05-13,77,23,9,0,3,3,65,20
MALUKU UTARA,2020-05-14,81,4,12,3,3,0,66,1
MALUKU UTARA,2020-05-15,85,4,13,1,4,1,68,2
MALUKU UTARA,2020-05-16,88,3,13,0,4,0,71,3
MALUKU UTARA,2020-05-17,92,4,13,0,4,0,75,4
MALUKU UTARA,2020-05-18,93,1,13,0,4,0,76,1
MALUKU UTARA,2020-05-19,95,2,13,0,4,0,78,2
MALUKU UTARA,2020-05-20,96,1,13,0,4,0,79,1
MALUKU UTARA,2020-05-21,97,1,13,0,4,0,80,1
MALUKU UTARA,2020-05-22,99,2,13,0,4,0,82,2
MALUKU UTARA,2020-05-23,99,0,13,0,4,0,82,0
MALUKU UTARA,2020-05-24,100,1,13,0,5,1,82,0
MALUKU UTARA,2020-05-25,107,7,13,0,5,0,89,7
MALUKU UTARA,2020-05-26,118,11,17,4,6,1,95,6
MALUKU UTARA,2020-05-27,119,1,21,4,6,0,92,-3
MALUKU UTARA,2020-05-28,128,9,21,0,7,1,100,8
MALUKU UTARA,2020-05-29,139,11,21,0,7,0,111,11
MALUKU UTARA,2020-05-30,146,7,27,6,7,0,112,1
MALUKU UTARA,2020-05-31,153,7,27,0,11,4,115,3
MALUKU UTARA,2020-06-01,160,7,29,2,14,3,117,2
MALUKU UTARA,2020-06-02,174,14,29,0,15,1,130,13
MALUKU UTARA,2020-06-03,176,2,30,1,16,1,130,0
MALUKU UTARA,2020-06-04,177,1,30,0,18,2,129,-1
MALUKU UTARA,2020-06-05,178,1,30,0,18,0,130,1
MALUKU UTARA,2020-06-06,185,7,33,3,18,0,134,4
MALUKU UTARA,2020-06-07,186,1,33,0,18,0,135,1
MALUKU UTARA,2020-06-08,186,0,33,0,18,0,135,0
MALUKU UTARA,2020-06-09,214,28,33,0,18,0,163,28
MALUKU UTARA,2020-06-10,227,13,37,4,18,0,172,9
MALUKU UTARA,2020-06-11,263,36,39,2,22,4,202,30
MALUKU UTARA,2020-06-12,285,22,40,1,22,0,223,21
MALUKU UTARA,2020-06-13,302,17,40,0,22,0,240,17
MALUKU UTARA,2020-06-14,310,8,48,8,22,0,240,0
MALUKU UTARA,2020-06-15,312,2,48,0,22,0,242,2
MALUKU UTARA,2020-06-16,315,3,48,0,22,0,245,3
MALUKU UTARA,2020-06-17,322,7,48,0,22,0,252,7
MALUKU,2020-03-22,1,1,0,0,0,0,1,1
MALUKU,2020-03-23,1,0,0,0,0,0,1,0
MALUKU,2020-03-24,1,0,0,0,0,0,1,0
MALUKU,2020-03-25,1,0,0,0,0,0,1,0
MALUKU,2020-03-26,1,0,0,0,0,0,1,0
MALUKU,2020-03-27,1,0,0,0,0,0,1,0
MALUKU,2020-03-28,1,0,0,0,0,0,1,0
MALUKU,2020-03-29,1,0,0,0,0,0,1,0
MALUKU,2020-03-30,1,0,0,0,0,0,1,0
MALUKU,2020-03-31,1,0,0,0,0,0,1,0
MALUKU,2020-04-01,1,0,0,0,0,0,1,0
MALUKU,2020-04-02,1,0,0,0,0,0,1,0
MALUKU,2020-04-03,1,0,0,0,0,0,1,0
MALUKU,2020-04-04,1,0,0,0,0,0,1,0
MALUKU,2020-04-05,1,0,0,0,0,0,1,0
MALUKU,2020-04-06,1,0,0,0,0,0,1,0
MALUKU,2020-04-07,1,0,0,0,0,0,1,0
MALUKU,2020-04-08,3,2,0,0,0,0,3,2
MALUKU,2020-04-09,3,0,0,0,0,0,3,0
MALUKU,2020-04-10,3,0,0,0,0,0,3,0
MALUKU,2020-04-11,3,0,0,0,0,0,3,0
MALUKU,2020-04-12,11,8,0,0,0,0,11,8
MALUKU,2020-04-13,11,0,0,0,0,0,11,0
MALUKU,2020-04-14,11,0,0,0,0,0,11,0
MALUKU,2020-04-15,14,3,0,0,0,0,14,3
MALUKU,2020-04-16,14,0,0,0,0,0,14,0
MALUKU,2020-04-17,14,0,0,0,0,0,14,0
MALUKU,2020-04-18,17,3,5,5,0,0,12,-2
MALUKU,2020-04-19,17,0,5,0,0,0,12,0
MALUKU,2020-04-20,17,0,9,4,0,0,8,-4
MALUKU,2020-04-21,17,0,9,0,0,0,8,0
MALUKU,2020-04-22,17,0,9,0,0,0,8,0
MALUKU,2020-04-23,17,0,9,0,0,0,8,0
MALUKU,2020-04-24,17,0,10,1,0,0,7,-1
MALUKU,2020-04-25,20,3,10,0,0,0,10,3
MALUKU,2020-04-26,20,0,10,0,0,0,10,0
MALUKU,2020-04-27,20,0,10,0,0,0,10,0
MALUKU,2020-04-28,22,2,11,1,0,0,11,1
MALUKU,2020-04-29,23,1,11,0,0,0,12,1
MALUKU,2020-04-30,23,0,11,0,0,0,12,0
MALUKU,2020-05-01,23,0,11,0,0,0,12,0
MALUKU,2020-05-02,23,0,11,0,0,0,12,0
MALUKU,2020-05-03,23,0,11,0,0,0,12,0
MALUKU,2020-05-04,23,0,11,0,0,0,12,0
MALUKU,2020-05-05,23,0,11,0,0,0,12,0
MALUKU,2020-05-06,23,0,11,0,2,2,10,-2
MALUKU,2020-05-07,23,0,11,0,2,0,10,0
MALUKU,2020-05-08,32,9,11,0,2,0,19,9
MALUKU,2020-05-09,32,0,11,0,2,0,19,0
MALUKU,2020-05-10,32,0,12,1,2,0,18,-1
MALUKU,2020-05-11,32,0,16,4,4,2,12,-6
MALUKU,2020-05-12,50,18,16,0,4,0,30,18
MALUKU,2020-05-13,50,0,16,0,4,0,30,0
MALUKU,2020-05-14,62,12,16,0,4,0,42,12
MALUKU,2020-05-15,62,0,16,0,4,0,42,0
MALUKU,2020-05-16,62,0,16,0,4,0,42,0
MALUKU,2020-05-17,84,22,20,4,6,2,58,16
MALUKU,2020-05-18,107,23,20,0,6,0,81,23
MALUKU,2020-05-19,107,0,20,0,6,0,81,0
MALUKU,2020-05-20,124,17,20,0,7,1,97,16
MALUKU,2020-05-21,135,11,21,1,7,0,107,10
MALUKU,2020-05-22,157,22,21,0,7,0,129,22
MALUKU,2020-05-23,157,0,21,0,7,0,129,0
MALUKU,2020-05-24,159,2,26,5,7,0,126,-3
MALUKU,2020-05-25,160,1,26,0,7,0,127,1
MALUKU,2020-05-26,160,0,26,0,7,0,127,0
MALUKU,2020-05-27,170,10,33,7,8,1,129,2
MALUKU,2020-05-28,188,18,34,1,8,0,146,17
MALUKU,2020-05-29,215,27,34,0,8,0,173,27
MALUKU,2020-05-30,215,0,35,1,8,0,172,-1
MALUKU,2020-05-31,223,8,35,0,8,0,180,8
MALUKU,2020-06-01,223,0,35,0,8,0,180,0
MALUKU,2020-06-02,223,0,54,19,8,0,161,-19
MALUKU,2020-06-03,238,15,54,0,8,0,176,15
MALUKU,2020-06-04,238,0,61,7,8,0,169,-7
MALUKU,2020-06-05,254,16,63,2,8,0,183,14
MALUKU,2020-06-06,261,7,66,3,8,0,187,4
MALUKU,2020-06-07,269,8,66,0,8,0,195,8
MALUKU,2020-06-08,307,38,79,13,8,0,220,25
MALUKU,2020-06-09,315,8,88,9,8,0,219,-1
MALUKU,2020-06-10,328,13,88,0,8,0,232,13
MALUKU,2020-06-11,328,0,88,0,8,0,232,0
MALUKU,2020-06-12,386,58,103,15,10,2,273,41
MALUKU,2020-06-13,399,13,104,1,10,0,285,12
MALUKU,2020-06-14,420,21,108,4,10,0,302,17
MALUKU,2020-06-15,452,32,108,0,11,1,333,31
MALUKU,2020-06-16,496,44,110,2,13,2,373,40
MALUKU,2020-06-17,520,24,112,2,13,0,395,22
GORONTALO,2020-04-10,1,1,0,0,0,0,1,1
GORONTALO,2020-04-11,1,0,0,0,0,0,1,0
GORONTALO,2020-04-12,1,0,0,0,0,0,1,0
GORONTALO,2020-04-13,1,0,0,0,0,0,1,0
GORONTALO,2020-04-14,1,0,0,0,0,0,1,0
GORONTALO,2020-04-15,1,0,0,0,0,0,1,0
GORONTALO,2020-04-16,4,3,0,0,0,0,4,3
GORONTALO,2020-04-17,4,0,0,0,0,0,4,0
GORONTALO,2020-04-18,4,0,0,0,0,0,4,0
GORONTALO,2020-04-19,4,0,0,0,0,0,4,0
GORONTALO,2020-04-20,4,0,0,0,0,0,4,0
GORONTALO,2020-04-21,7,3,0,0,1,1,6,2
GORONTALO,2020-04-22,7,0,0,0,1,0,6,0
GORONTALO,2020-04-23,7,0,0,0,1,0,6,0
GORONTALO,2020-04-24,12,5,0,0,1,0,11,5
GORONTALO,2020-04-25,14,2,0,0,1,0,13,2
GORONTALO,2020-04-26,14,0,0,0,1,0,13,0
GORONTALO,2020-04-27,14,0,0,0,1,0,13,0
GORONTALO,2020-04-28,15,1,2,2,1,0,12,-1
GORONTALO,2020-04-29,15,0,2,0,1,0,12,0
GORONTALO,2020-04-30,15,0,2,0,1,0,12,0
GORONTALO,2020-05-01,15,0,2,0,1,0,12,0
GORONTALO,2020-05-02,15,0,2,0,1,0,12,0
GORONTALO,2020-05-03,15,0,2,0,1,0,12,0
GORONTALO,2020-05-04,15,0,2,0,1,0,12,0
GORONTALO,2020-05-05,15,0,6,4,1,0,8,-4
GORONTALO,2020-05-06,15,0,7,1,1,0,7,-1
GORONTALO,2020-05-07,19,4,7,0,1,0,11,4
GORONTALO,2020-05-08,19,0,10,3,1,0,8,-3
GORONTALO,2020-05-09,19,0,10,0,1,0,8,0
GORONTALO,2020-05-10,19,0,11,1,1,0,7,-1
GORONTALO,2020-05-11,19,0,11,0,1,0,7,0
GORONTALO,2020-05-12,19,0,11,0,1,0,7,0
GORONTALO,2020-05-13,19,0,12,1,1,0,6,-1
GORONTALO,2020-05-14,21,2,13,1,1,0,7,1
GORONTALO,2020-05-15,22,1,14,1,1,0,7,0
GORONTALO,2020-05-16,23,1,14,0,2,1,7,0
GORONTALO,2020-05-17,24,1,14,0,2,0,8,1
GORONTALO,2020-05-18,28,4,14,0,2,0,12,4
GORONTALO,2020-05-19,28,0,14,0,2,0,12,0
GORONTALO,2020-05-20,28,0,15,1,2,0,11,-1
GORONTALO,2020-05-21,44,16,15,0,2,0,27,16
GORONTALO,2020-05-22,47,3,17,2,2,0,28,1
GORONTALO,2020-05-23,49,2,18,1,2,0,29,1
GORONTALO,2020-05-24,58,9,18,0,2,0,38,9
GORONTALO,2020-05-25,58,0,18,0,2,0,38,0
GORONTALO,2020-05-26,58,0,18,0,2,0,38,0
GORONTALO,2020-05-27,60,2,18,0,2,0,40,2
GORONTALO,2020-05-28,65,5,19,1,3,1,43,3
GORONTALO,2020-05-29,68,3,23,4,3,0,42,-1
GORONTALO,2020-05-30,69,1,23,0,5,2,41,-1
GORONTALO,2020-05-31,94,25,26,3,6,1,62,21
GORONTALO,2020-06-01,94,0,26,0,6,0,62,0
GORONTALO,2020-06-02,108,14,29,3,6,0,73,11
GORONTALO,2020-06-03,118,10,29,0,6,0,83,10
GORONTALO,2020-06-04,121,3,30,1,6,0,85,2
GORONTALO,2020-06-05,121,0,34,4,6,0,81,-4
GORONTALO,2020-06-06,126,5,56,22,6,0,64,-17
GORONTALO,2020-06-07,134,8,60,4,6,0,68,4
GORONTALO,2020-06-08,134,0,62,2,7,1,65,-3
GORONTALO,2020-06-09,139,5,69,7,7,0,63,-2
GORONTALO,2020-06-10,145,6,70,1,7,0,68,5
GORONTALO,2020-06-11,148,3,80,10,7,0,61,-7
GORONTALO,2020-06-12,181,33,81,1,7,0,93,32
GORONTALO,2020-06-13,185,4,81,0,8,1,96,3
GORONTALO,2020-06-14,185,0,88,7,8,0,89,-7
GORONTALO,2020-06-15,208,23,90,2,8,0,110,21
GORONTALO,2020-06-16,214,6,90,0,8,0,116,6
KEPULAUAN BANGKA BELITUNG,2020-03-30,1,1,0,0,0,0,1,1
KEPULAUAN BANGKA BELITUNG,2020-03-31,2,1,0,0,1,1,1,0
KEPULAUAN BANGKA BELITUNG,2020-04-01,2,0,0,0,1,0,1,0
KEPULAUAN BANGKA BELITUNG,2020-04-02,2,0,0,0,1,0,1,0
KEPULAUAN BANGKA BELITUNG,2020-04-03,2,0,0,0,1,0,1,0
KEPULAUAN BANGKA BELITUNG,2020-04-04,2,0,0,0,1,0,1,0
KEPULAUAN BANGKA BELITUNG,2020-04-05,2,0,0,0,1,0,1,0
KEPULAUAN BANGKA BELITUNG,2020-04-06,2,0,0,0,1,0,1,0
KEPULAUAN BANGKA BELITUNG,2020-04-07,2,0,0,0,1,0,1,0
KEPULAUAN BANGKA BELITUNG,2020-04-08,2,0,0,0,1,0,1,0
KEPULAUAN BANGKA BELITUNG,2020-04-09,3,1,0,0,1,0,2,1
KEPULAUAN BANGKA BELITUNG,2020-04-10,3,0,0,0,1,0,2,0
KEPULAUAN BANGKA BELITUNG,2020-04-11,4,1,0,0,1,0,3,1
KEPULAUAN BANGKA BELITUNG,2020-04-12,4,0,0,0,1,0,3,0
KEPULAUAN BANGKA BELITUNG,2020-04-13,4,0,0,0,1,0,3,0
